symbol,date,price
REET,2022/11/02,21.63
ROL,2022/11/02,41.588
ROST,2022/11/02,92.359
SEGA.L,2022/11/02,93.312
SHY,2022/11/02,80.248
SLV,2022/11/02,17.73
SPMV.L,2022/11/02,73.95
TLT,2022/11/02,95.642
UNH,2022/11/02,541.76
URI,2022/11/02,308.441
V,2022/11/02,200.11
VRSK,2022/11/02,169.046
VXX,2022/11/02,17.94
WRK,2022/11/02,33.03
XLB,2022/11/02,71.874
XLC,2022/11/02,46.436
XLE,2022/11/02,87.776
XLF,2022/11/02,33.431
XLI,2022/11/02,92.16
XLK,2022/11/02,122.069
XLP,2022/11/02,70.743
XLU,2022/11/02,65.851
XLV,2022/11/02,130.034
XLY,2022/11/02,136.805
XOM,2022/11/02,107.877
ABBV,2022/11/03,143.06
ACN,2022/11/03,255.834
AEP,2022/11/03,87.048
AIZ,2022/11/03,122.73
ALLE,2022/11/03,101.958
AMAT,2022/11/03,86.09
AMP,2022/11/03,305.583
AMZN,2022/11/03,89.3
AVB,2022/11/03,168.421
AVY,2022/11/03,166.893
AXP,2022/11/03,138.829
BDX,2022/11/03,220.184
BF-B,2022/11/03,65.974
BMY,2022/11/03,77.864
BR,2022/11/03,133.241
CARR,2022/11/03,39.194
CDW,2022/11/03,172.289
CE,2022/11/03,93.944
CHTR,2022/11/03,344.25
CNC,2022/11/03,85.08
CNP,2022/11/03,27.656
COP,2022/11/03,131.882
CTAS,2022/11/03,408.825
CZR,2022/11/03,43.02
DG,2022/11/03,248.687
DPZ,2022/11/03,351
DRE,2022/11/03,48.2
DXC,2022/11/03,25.71
EWA,2022/11/03,19.944
EWC,2022/11/03,31.873
EWG,2022/11/03,21.143
EWH,2022/11/03,16.588
EWJ,2022/11/03,49.788
EWL,2022/11/03,38.03
EWQ,2022/11/03,28.994
EWT,2022/11/03,35.318
EWU,2022/11/03,27.228
EWY,2022/11/03,51.406
EWZ,2022/11/03,30.755
FTV,2022/11/03,62.363
GOOG,2022/11/03,83.49
GPC,2022/11/03,176.186
GSG,2022/11/03,22.17
HIG,2022/11/03,72.412
HIGH.L,2022/11/03,4.864
HST,2022/11/03,16.861
HYG,2022/11/03,71.371
IAU,2022/11/03,30.96
ICLN,2022/11/03,18.987
IEAA.L,2022/11/03,4.558
IEF,2022/11/03,93.238
IEFM.L,2022/11/03,725.05
IEMG,2022/11/03,42.378
IEUS,2022/11/03,43.051
IEVL.L,2022/11/03,6.745
IGF,2022/11/03,43.215
INDA,2022/11/03,42.17
IUMO.L,2022/11/03,10.14
IUVL.L,2022/11/03,7.972
IVV,2022/11/03,370.967
IWM,2022/11/03,175.491
IXN,2022/11/03,42.325
JPEA.L,2022/11/03,4.498
JPM,2022/11/03,126.267
KR,2022/11/03,46.693
LQD,2022/11/03,100.305
MCHI,2022/11/03,37.372
META,2022/11/03,88.91
MVEU.L,2022/11/03,47.718
OGN,2022/11/03,25.587
PG,2022/11/03,131.206
PPL,2022/11/03,26.374
PRU,2022/11/03,100.692
PYPL,2022/11/03,76.55
RE,2022/11/03,329.384
REET,2022/11/03,21.52
ROL,2022/11/03,42.005
ROST,2022/11/03,92.06
SEGA.L,2022/11/03,93.945
SHY,2022/11/03,80.098
SLV,2022/11/03,17.94
SPMV.L,2022/11/03,72
TLT,2022/11/03,95.126
UNH,2022/11/03,541.939
URI,2022/11/03,315.299
V,2022/11/03,193.936
VRSK,2022/11/03,165.092
VXX,2022/11/03,17.57
WRK,2022/11/03,32.903
XLB,2022/11/03,72.421
XLC,2022/11/03,45.299
XLE,2022/11/03,89.4
XLF,2022/11/03,33.093
XLI,2022/11/03,93.126
XLK,2022/11/03,118.48
XLP,2022/11/03,70.504
XLU,2022/11/03,66.139
XLV,2022/11/03,129.486
XLY,2022/11/03,135.988
XOM,2022/11/03,109.344
ABBV,2022/11/04,143.912
ACN,2022/11/04,260.096
AEP,2022/11/04,87.922
AIZ,2022/11/04,120.552
ALLE,2022/11/04,102.735
AMAT,2022/11/04,91.477
AMP,2022/11/04,312.758
AMZN,2022/11/04,90.98
AVB,2022/11/04,165.639
AVY,2022/11/04,173.876
AXP,2022/11/04,144.22
BDX,2022/11/04,220.025
BF-B,2022/11/04,66.961
BMY,2022/11/04,78.162
BR,2022/11/04,132.774
CARR,2022/11/04,40.1
CDW,2022/11/04,171.87
CE,2022/11/04,91.409
CHTR,2022/11/04,348.82
CNC,2022/11/04,81.73
CNP,2022/11/04,28.12
COP,2022/11/04,130.404
CTAS,2022/11/04,408.526
CZR,2022/11/04,42.64
DG,2022/11/04,247.55
DPZ,2022/11/04,358.557
DRE,2022/11/04,48.2
DXC,2022/11/04,27.65
EWA,2022/11/04,20.935
EWC,2022/11/04,32.868
EWG,2022/11/04,22.302
EWH,2022/11/04,17.436
EWJ,2022/11/04,50.756
EWL,2022/11/04,39.38
EWQ,2022/11/04,30.608
EWT,2022/11/04,36.471
EWU,2022/11/04,28.38
EWY,2022/11/04,53.284
EWZ,2022/11/04,31.518
FTV,2022/11/04,64.521
GOOG,2022/11/04,86.7
GPC,2022/11/04,177.33
GSG,2022/11/04,22.98
HIG,2022/11/04,73.376
HIGH.L,2022/11/04,4.918
HST,2022/11/04,17.07
HYG,2022/11/04,71.864
IAU,2022/11/04,31.91
ICLN,2022/11/04,19.126
IEAA.L,2022/11/04,4.573
IEF,2022/11/04,93.039
IEFM.L,2022/11/04,737.05
IEMG,2022/11/04,44.104
IEUS,2022/11/04,45.019
IEVL.L,2022/11/04,6.87
IGF,2022/11/04,44.066
INDA,2022/11/04,43.06
IUMO.L,2022/11/04,10.082
IUVL.L,2022/11/04,8.014
IVV,2022/11/04,376.214
IWM,2022/11/04,177.86
IXN,2022/11/04,43.212
JPEA.L,2022/11/04,4.56
JPM,2022/11/04,129.722
KR,2022/11/04,45.882
LQD,2022/11/04,100.504
MCHI,2022/11/04,40.091
META,2022/11/04,90.79
MVEU.L,2022/11/04,48.402
OGN,2022/11/04,24.074
PG,2022/11/04,133.601
PPL,2022/11/04,26.79
PRU,2022/11/04,103.885
PYPL,2022/11/04,75.18
RE,2022/11/04,331.464
REET,2022/11/04,21.93
ROL,2022/11/04,41.628
ROST,2022/11/04,93.635
SEGA.L,2022/11/04,94.229
SHY,2022/11/04,80.188
SLV,2022/11/04,19.26
SPMV.L,2022/11/04,71.53
TLT,2022/11/04,93.528
UNH,2022/11/04,536.516
URI,2022/11/04,322.814
V,2022/11/04,196.156
VRSK,2022/11/04,166.24
VXX,2022/11/04,17.35
WRK,2022/11/04,34.064
XLB,2022/11/04,74.935
XLC,2022/11/04,45.608
XLE,2022/11/04,90.488
XLF,2022/11/04,33.699
XLI,2022/11/04,94.619
XLK,2022/11/04,120.643
XLP,2022/11/04,71.338
XLU,2022/11/04,66.545
XLV,2022/11/04,130.273
XLY,2022/11/04,137.124
XOM,2022/11/04,110.534
ABBV,2022/11/07,146.705
ACN,2022/11/07,267.974
AEP,2022/11/07,86.381
AIZ,2022/11/07,120.065
ALLE,2022/11/07,106.67
AMAT,2022/11/07,94.809
AMP,2022/11/07,316.833
AMZN,2022/11/07,90.53
AVB,2022/11/07,160.421
AVY,2022/11/07,175.45
AXP,2022/11/07,146.472
BDX,2022/11/07,220.124
BF-B,2022/11/07,66.901
BMY,2022/11/07,78.568
BR,2022/11/07,134.823
CARR,2022/11/07,40.856
CDW,2022/11/07,171.771
CE,2022/11/07,91.866
CHTR,2022/11/07,353.28
CNC,2022/11/07,82.95
CNP,2022/11/07,27.558
COP,2022/11/07,132.986
CTAS,2022/11/07,417.699
CZR,2022/11/07,44.07
DG,2022/11/07,250.763
DPZ,2022/11/07,346.872
DRE,2022/11/07,48.2
DXC,2022/11/07,29
EWA,2022/11/07,20.886
EWC,2022/11/07,32.986
EWG,2022/11/07,22.512
EWH,2022/11/07,17.624
EWJ,2022/11/07,51.045
EWL,2022/11/07,39.35
EWQ,2022/11/07,30.688
EWT,2022/11/07,36.657
EWU,2022/11/07,28.321
EWY,2022/11/07,54.054
EWZ,2022/11/07,30.113
FTV,2022/11/07,64.471
GOOG,2022/11/07,88.65
GPC,2022/11/07,179.141
GSG,2022/11/07,22.83
HIG,2022/11/07,73.555
HIGH.L,2022/11/07,4.925
HST,2022/11/07,17.04
HYG,2022/11/07,71.854
IAU,2022/11/07,31.77
ICLN,2022/11/07,18.927
IEAA.L,2022/11/07,4.564
IEF,2022/11/07,92.711
IEFM.L,2022/11/07,730.4
IEMG,2022/11/07,44.104
IEUS,2022/11/07,45.734
IEVL.L,2022/11/07,6.902
IGF,2022/11/07,43.907
INDA,2022/11/07,43.11
IUMO.L,2022/11/07,10.242
IUVL.L,2022/11/07,8.12
IVV,2022/11/07,379.888
IWM,2022/11/07,178.666
IXN,2022/11/07,43.919
JPEA.L,2022/11/07,4.582
JPM,2022/11/07,130.407
KR,2022/11/07,46.327
LQD,2022/11/07,100.136
MCHI,2022/11/07,40.061
META,2022/11/07,96.72
MVEU.L,2022/11/07,48.342
OGN,2022/11/07,23.728
PG,2022/11/07,135.648
PPL,2022/11/07,26.572
PRU,2022/11/07,102.056
PYPL,2022/11/07,77.66
RE,2022/11/07,327.096
REET,2022/11/07,21.93
ROL,2022/11/07,41.468
ROST,2022/11/07,92.897
SEGA.L,2022/11/07,93.537
SHY,2022/11/07,80.118
SLV,2022/11/07,19.15
SPMV.L,2022/11/07,72.54
TLT,2022/11/07,92.595
UNH,2022/11/07,543.345
URI,2022/11/07,321.937
V,2022/11/07,199.264
VRSK,2022/11/07,168.207
VXX,2022/11/07,17.16
WRK,2022/11/07,34.506
XLB,2022/11/07,75.521
XLC,2022/11/07,46.426
XLE,2022/11/07,92.042
XLF,2022/11/07,34.037
XLI,2022/11/07,95.634
XLK,2022/11/07,122.658
XLP,2022/11/07,71.974
XLU,2022/11/07,65.276
XLV,2022/11/07,131.668
XLY,2022/11/07,136.167
XOM,2022/11/07,111.844
ABBV,2022/11/08,147.131
ACN,2022/11/08,267.934
AEP,2022/11/08,87.608
AIZ,2022/11/08,122.322
ALLE,2022/11/08,106.381
AMAT,2022/11/08,97.223
AMP,2022/11/08,319.115
AMZN,2022/11/08,89.98
AVB,2022/11/08,159.46
AVY,2022/11/08,175.4
AXP,2022/11/08,149.681
BDX,2022/11/08,218.68
BF-B,2022/11/08,66.802
BMY,2022/11/08,79.352
BR,2022/11/08,135.808
CARR,2022/11/08,41.225
CDW,2022/11/08,175.17
CE,2022/11/08,93.278
CHTR,2022/11/08,354.66
CNC,2022/11/08,84
CNP,2022/11/08,27.794
COP,2022/11/08,132.494
CTAS,2022/11/08,428.801
CZR,2022/11/08,44.65
DG,2022/11/08,250.443
DPZ,2022/11/08,336.464
DRE,2022/11/08,48.2
DXC,2022/11/08,28.44
EWA,2022/11/08,21.092
EWC,2022/11/08,33.321
EWG,2022/11/08,22.842
EWH,2022/11/08,17.742
EWJ,2022/11/08,51.783
EWL,2022/11/08,39.77
EWQ,2022/11/08,30.897
EWT,2022/11/08,37.251
EWU,2022/11/08,28.528
EWY,2022/11/08,55.25
EWZ,2022/11/08,30.402
FTV,2022/11/08,64.531
GOOG,2022/11/08,88.91
GPC,2022/11/08,179.688
GSG,2022/11/08,22.44
HIG,2022/11/08,73.088
HIGH.L,2022/11/08,4.944
HST,2022/11/08,17.119
HYG,2022/11/08,71.785
IAU,2022/11/08,32.49
ICLN,2022/11/08,19.386
IEAA.L,2022/11/08,4.575
IEF,2022/11/08,93.328
IEFM.L,2022/11/08,729.25
IEMG,2022/11/08,44.44
IEUS,2022/11/08,46.221
IEVL.L,2022/11/08,6.93
IGF,2022/11/08,44.253
INDA,2022/11/08,43.46
IUMO.L,2022/11/08,10.338
IUVL.L,2022/11/08,8.24
IVV,2022/11/08,381.949
IWM,2022/11/08,178.736
IXN,2022/11/08,44.427
JPEA.L,2022/11/08,4.61
JPM,2022/11/08,130.486
KR,2022/11/08,46.594
LQD,2022/11/08,100.553
MCHI,2022/11/08,40.002
META,2022/11/08,96.47
MVEU.L,2022/11/08,48.808
OGN,2022/11/08,23.293
PG,2022/11/08,135.957
PPL,2022/11/08,26.89
PRU,2022/11/08,102.145
PYPL,2022/11/08,81.13
RE,2022/11/08,324.022
REET,2022/11/08,22.06
ROL,2022/11/08,41.717
ROST,2022/11/08,91.85
SEGA.L,2022/11/08,93.826
SHY,2022/11/08,80.198
SLV,2022/11/08,19.7
SPMV.L,2022/11/08,73.91
TLT,2022/11/08,93.608
UNH,2022/11/08,551.35
URI,2022/11/08,326.761
V,2022/11/08,200.936
VRSK,2022/11/08,170.314
VXX,2022/11/08,17.66
WRK,2022/11/08,34.792
XLB,2022/11/08,76.822
XLC,2022/11/08,46.476
XLE,2022/11/08,92.132
XLF,2022/11/08,34.236
XLI,2022/11/08,96.47
XLK,2022/11/08,123.834
XLP,2022/11/08,72.182
XLU,2022/11/08,65.732
XLV,2022/11/08,132.325
XLY,2022/11/08,135.828
XOM,2022/11/08,112.198
ABBV,2022/11/09,146.23
ACN,2022/11/09,265.355
AEP,2022/11/09,87.014
AIZ,2022/11/09,121.944
ALLE,2022/11/09,103.98
AMAT,2022/11/09,94.151
AMP,2022/11/09,313.894
AMZN,2022/11/09,86.14
AVB,2022/11/09,157.411
AVY,2022/11/09,169.931
AXP,2022/11/09,145.356
BDX,2022/11/09,217.484
BF-B,2022/11/09,66.253
BMY,2022/11/09,79.154
BR,2022/11/09,133.072
CARR,2022/11/09,40.16
CDW,2022/11/09,171.551
CE,2022/11/09,91.22
CHTR,2022/11/09,349.88
CNC,2022/11/09,83.88
CNP,2022/11/09,27.834
COP,2022/11/09,123.446
CTAS,2022/11/09,417.868
CZR,2022/11/09,42.96
DG,2022/11/09,241.822
DPZ,2022/11/09,337.511
DRE,2022/11/09,48.2
DXC,2022/11/09,27.99
EWA,2022/11/09,20.66
EWC,2022/11/09,32.543
EWG,2022/11/09,22.562
EWH,2022/11/09,17.407
EWJ,2022/11/09,50.905
EWL,2022/11/09,39.89
EWQ,2022/11/09,30.568
EWT,2022/11/09,37.31
EWU,2022/11/09,27.947
EWY,2022/11/09,55.171
EWZ,2022/11/09,29.48
FTV,2022/11/09,64.271
GOOG,2022/11/09,87.4
GPC,2022/11/09,177.509
GSG,2022/11/09,21.84
HIG,2022/11/09,71.507
HIGH.L,2022/11/09,4.934
HST,2022/11/09,16.673
HYG,2022/11/09,70.927
IAU,2022/11/09,32.34
ICLN,2022/11/09,19.296
IEAA.L,2022/11/09,4.582
IEF,2022/11/09,93.647
IEFM.L,2022/11/09,736.15
IEMG,2022/11/09,43.67
IEUS,2022/11/09,45.85
IEVL.L,2022/11/09,6.885
IGF,2022/11/09,43.581
INDA,2022/11/09,42.83
IUMO.L,2022/11/09,10.26
IUVL.L,2022/11/09,8.132
IVV,2022/11/09,374.153
IWM,2022/11/09,173.828
IXN,2022/11/09,43.381
JPEA.L,2022/11/09,4.586
JPM,2022/11/09,128.789
KR,2022/11/09,47.523
LQD,2022/11/09,100.295
MCHI,2022/11/09,38.495
META,2022/11/09,101.47
MVEU.L,2022/11/09,49.055
OGN,2022/11/09,23.58
PG,2022/11/09,135.629
PPL,2022/11/09,26.473
PRU,2022/11/09,101.275
PYPL,2022/11/09,78.68
RE,2022/11/09,318.41
REET,2022/11/09,21.84
ROL,2022/11/09,41.398
ROST,2022/11/09,91.082
SEGA.L,2022/11/09,95.385
SHY,2022/11/09,80.327
SLV,2022/11/09,19.36
SPMV.L,2022/11/09,73.34
TLT,2022/11/09,93.915
UNH,2022/11/09,538.998
URI,2022/11/09,316.644
V,2022/11/09,193.551
VRSK,2022/11/09,169.585
VXX,2022/11/09,18.21
WRK,2022/11/09,34.251
XLB,2022/11/09,75.58
XLC,2022/11/09,45.847
XLE,2022/11/09,87.628
XLF,2022/11/09,33.659
XLI,2022/11/09,95.126
XLK,2022/11/09,120.613
XLP,2022/11/09,71.398
XLU,2022/11/09,65.216
XLV,2022/11/09,130.901
XLY,2022/11/09,131.679
XOM,2022/11/09,107.178
ABBV,2022/11/10,148.31
ACN,2022/11/10,285.851
AEP,2022/11/10,90.957
AIZ,2022/11/10,125.962
ALLE,2022/11/10,113.554
AMAT,2022/11/10,104.536
AMP,2022/11/10,330.385
AMZN,2022/11/10,96.63
AVB,2022/11/10,170.124
AVY,2022/11/10,181.954
AXP,2022/11/10,154.216
BDX,2022/11/10,228.434
BF-B,2022/11/10,69.643
BMY,2022/11/10,78.757
BR,2022/11/10,140.535
CARR,2022/11/10,43.286
CDW,2022/11/10,184.919
CE,2022/11/10,103.688
CHTR,2022/11/10,373.16
CNC,2022/11/10,84.43
CNP,2022/11/10,29.029
COP,2022/11/10,127.586
CTAS,2022/11/10,442.222
CZR,2022/11/10,50.62
DG,2022/11/10,253.377
DPZ,2022/11/10,356.732
DRE,2022/11/10,48.2
DXC,2022/11/10,29.01
EWA,2022/11/10,21.916
EWC,2022/11/10,34.189
EWG,2022/11/10,24.112
EWH,2022/11/10,18.048
EWJ,2022/11/10,53.749
EWL,2022/11/10,42.03
EWQ,2022/11/10,32.103
EWT,2022/11/10,39.498
EWU,2022/11/10,29.345
EWY,2022/11/10,57.68
EWZ,2022/11/10,27.554
FTV,2022/11/10,67.828
GOOG,2022/11/10,94.17
GPC,2022/11/10,181.31
GSG,2022/11/10,22.02
HIG,2022/11/10,73.884
HIGH.L,2022/11/10,4.985
HST,2022/11/10,17.993
HYG,2022/11/10,73.135
IAU,2022/11/10,33.33
ICLN,2022/11/10,20.624
IEAA.L,2022/11/10,4.64
IEF,2022/11/10,95.748
IEFM.L,2022/11/10,736.6
IEMG,2022/11/10,45.258
IEUS,2022/11/10,48.793
IEVL.L,2022/11/10,7.013
IGF,2022/11/10,45.569
INDA,2022/11/10,44.01
IUMO.L,2022/11/10,10.3
IUVL.L,2022/11/10,8.37
IVV,2022/11/10,394.644
IWM,2022/11/10,184.529
IXN,2022/11/10,46.927
JPEA.L,2022/11/10,4.728
JPM,2022/11/10,134.09
KR,2022/11/10,47.573
LQD,2022/11/10,103.654
MCHI,2022/11/10,40.643
META,2022/11/10,111.87
MVEU.L,2022/11/10,50.395
OGN,2022/11/10,24.43
PG,2022/11/10,140.299
PPL,2022/11/10,27.515
PRU,2022/11/10,106.516
PYPL,2022/11/10,86.8
RE,2022/11/10,318.56
REET,2022/11/10,23.26
ROL,2022/11/10,41.866
ROST,2022/11/10,96.877
SEGA.L,2022/11/10,95.674
SHY,2022/11/10,80.764
SLV,2022/11/10,19.97
SPMV.L,2022/11/10,74.79
TLT,2022/11/10,97.528
UNH,2022/11/10,542.498
URI,2022/11/10,343.786
V,2022/11/10,205.168
VRSK,2022/11/10,180.806
VXX,2022/11/10,17.21
WRK,2022/11/10,36.641
XLB,2022/11/10,79.763
XLC,2022/11/10,48.621
XLE,2022/11/10,89.578
XLF,2022/11/10,35.359
XLI,2022/11/10,99.117
XLK,2022/11/10,130.525
XLP,2022/11/10,73.076
XLU,2022/11/10,68.291
XLV,2022/11/10,134.227
XLY,2022/11/10,141.303
XOM,2022/11/10,108.753
ABBV,2022/11/11,148.746
ACN,2022/11/11,288.908
AEP,2022/11/11,89.154
AIZ,2022/11/11,127.444
ALLE,2022/11/11,113.146
AMAT,2022/11/11,110.262
AMP,2022/11/11,329.986
AMZN,2022/11/11,100.79
AVB,2022/11/11,165.46
AVY,2022/11/11,183.11
AXP,2022/11/11,154.355
BDX,2022/11/11,226.829
BF-B,2022/11/11,69.444
BMY,2022/11/11,75.364
BR,2022/11/11,139.291
CARR,2022/11/11,44.241
CDW,2022/11/11,183.773
CE,2022/11/11,109.922
CHTR,2022/11/11,394.4
CNC,2022/11/11,82.07
CNP,2022/11/11,28.762
COP,2022/11/11,132.02
CTAS,2022/11/11,441.575
CZR,2022/11/11,52.12
DG,2022/11/11,248.588
DPZ,2022/11/11,365.406
DRE,2022/11/11,48.2
DXC,2022/11/11,29.46
EWA,2022/11/11,22.378
EWC,2022/11/11,34.534
EWG,2022/11/11,24.822
EWH,2022/11/11,18.956
EWJ,2022/11/11,54.816
EWL,2022/11/11,43.31
EWQ,2022/11/11,32.79
EWT,2022/11/11,40.778
EWU,2022/11/11,29.424
EWY,2022/11/11,60.002
EWZ,2022/11/11,28.513
FTV,2022/11/11,68.397
GOOG,2022/11/11,96.73
GPC,2022/11/11,177.091
GSG,2022/11/11,22.42
HIG,2022/11/11,73.217
HIGH.L,2022/11/11,5.019
HST,2022/11/11,18.419
HYG,2022/11/11,73.392
IAU,2022/11/11,33.56
ICLN,2022/11/11,20.414
IEAA.L,2022/11/11,4.635
IEF,2022/11/11,95.549
IEFM.L,2022/11/11,730.65
IEMG,2022/11/11,46.284
IEUS,2022/11/11,50.196
IEVL.L,2022/11/11,7
IGF,2022/11/11,45.955
INDA,2022/11/11,44.03
IUMO.L,2022/11/11,10.235
IUVL.L,2022/11/11,8.384
IVV,2022/11/11,398.448
IWM,2022/11/11,186.042
IXN,2022/11/11,47.993
JPEA.L,2022/11/11,4.734
JPM,2022/11/11,134.308
KR,2022/11/11,46.574
LQD,2022/11/11,103.932
MCHI,2022/11/11,42.239
META,2022/11/11,113.02
MVEU.L,2022/11/11,50.02
OGN,2022/11/11,25.31
PG,2022/11/11,140.091
PPL,2022/11/11,27.197
PRU,2022/11/11,108.978
PYPL,2022/11/11,91.03
RE,2022/11/11,307.138
REET,2022/11/11,23.35
ROL,2022/11/11,41.438
ROST,2022/11/11,95.92
SEGA.L,2022/11/11,95.106
SHY,2022/11/11,80.744
SLV,2022/11/11,19.95
SPMV.L,2022/11/11,74.52
TLT,2022/11/11,97.171
UNH,2022/11/11,520.476
URI,2022/11/11,348.171
V,2022/11/11,204.599
VRSK,2022/11/11,177.971
VXX,2022/11/11,16.98
WRK,2022/11/11,37.345
XLB,2022/11/11,80.727
XLC,2022/11/11,49.898
XLE,2022/11/11,92.181
XLF,2022/11/11,35.647
XLI,2022/11/11,99.058
XLK,2022/11/11,132.758
XLP,2022/11/11,72.996
XLU,2022/11/11,67.527
XLV,2022/11/11,132.584
XLY,2022/11/11,144.694
XOM,2022/11/11,112.149
ABBV,2022/11/14,150.311
ACN,2022/11/14,287.733
AEP,2022/11/14,87.846
AIZ,2022/11/14,124.073
ALLE,2022/11/14,110.536
AMAT,2022/11/14,107.349
AMP,2022/11/14,319.414
AMZN,2022/11/14,98.49
AVB,2022/11/14,164.758
AVY,2022/11/14,179.842
AXP,2022/11/14,153.598
BDX,2022/11/14,223.332
BF-B,2022/11/14,68.686
BMY,2022/11/14,75.79
BR,2022/11/14,140.614
CARR,2022/11/14,43.415
CDW,2022/11/14,181.919
CE,2022/11/14,104.394
CHTR,2022/11/14,387.81
CNC,2022/11/14,82.04
CNP,2022/11/14,28.762
COP,2022/11/14,131.619
CTAS,2022/11/14,442.741
CZR,2022/11/14,51.51
DG,2022/11/14,246.382
DPZ,2022/11/14,369.105
DRE,2022/11/14,48.2
DXC,2022/11/14,29.07
EWA,2022/11/14,22.103
EWC,2022/11/14,34.07
EWG,2022/11/14,24.642
EWH,2022/11/14,19.114
EWJ,2022/11/14,54.068
EWL,2022/11/14,42.48
EWQ,2022/11/14,32.402
EWT,2022/11/14,40.549
EWU,2022/11/14,29.267
EWY,2022/11/14,58.856
EWZ,2022/11/14,28.671
FTV,2022/11/14,66.839
GOOG,2022/11/14,96.03
GPC,2022/11/14,178.892
GSG,2022/11/14,21.98
HIG,2022/11/14,71.905
HIGH.L,2022/11/14,5.016
HST,2022/11/14,17.953
HYG,2022/11/14,72.849
IAU,2022/11/14,33.64
ICLN,2022/11/14,20.234
IEAA.L,2022/11/14,4.631
IEF,2022/11/14,95.32
IEFM.L,2022/11/14,736.05
IEMG,2022/11/14,46.047
IEUS,2022/11/14,49.312
IEVL.L,2022/11/14,7.027
IGF,2022/11/14,45.49
INDA,2022/11/14,43.48
IUMO.L,2022/11/14,10.378
IUVL.L,2022/11/14,8.49
IVV,2022/11/14,395.102
IWM,2022/11/14,183.962
IXN,2022/11/14,47.525
JPEA.L,2022/11/14,4.726
JPM,2022/11/14,132.928
KR,2022/11/14,46.29
LQD,2022/11/14,103.406
MCHI,2022/11/14,42.515
META,2022/11/14,114.22
MVEU.L,2022/11/14,50.095
OGN,2022/11/14,24.78
PG,2022/11/14,140.101
PPL,2022/11/14,26.89
PRU,2022/11/14,107.02
PYPL,2022/11/14,89.51
RE,2022/11/14,308.501
REET,2022/11/14,22.87
ROL,2022/11/14,41.727
ROST,2022/11/14,94.384
SEGA.L,2022/11/14,95.654
SHY,2022/11/14,80.675
SLV,2022/11/14,20.24
SPMV.L,2022/11/14,75.17
TLT,2022/11/14,96.933
UNH,2022/11/14,512.171
URI,2022/11/14,356.942
V,2022/11/14,206.456
VRSK,2022/11/14,173.688
VXX,2022/11/14,16.98
WRK,2022/11/14,36.74
XLB,2022/11/14,80.618
XLC,2022/11/14,49.698
XLE,2022/11/14,92.151
XLF,2022/11/14,35.14
XLI,2022/11/14,98.45
XLK,2022/11/14,131.622
XLP,2022/11/14,72.421
XLU,2022/11/14,66.724
XLV,2022/11/14,132.703
XLY,2022/11/14,142.4
XOM,2022/11/14,112.504
ABBV,2022/11/15,151.599
ACN,2022/11/15,291.458
AEP,2022/11/15,88.401
AIZ,2022/11/15,123.933
ALLE,2022/11/15,112.219
AMAT,2022/11/15,110.192
AMP,2022/11/15,322.274
AMZN,2022/11/15,98.94
AVB,2022/11/15,167.302
AVY,2022/11/15,184.554
AXP,2022/11/15,153.358
BDX,2022/11/15,221.549
BF-B,2022/11/15,69.055
BMY,2022/11/15,75.681
BR,2022/11/15,141.888
CARR,2022/11/15,44.152
CDW,2022/11/15,184.252
CE,2022/11/15,102.206
CHTR,2022/11/15,392.09
CNC,2022/11/15,79.67
CNP,2022/11/15,28.762
COP,2022/11/15,132.668
CTAS,2022/11/15,443.668
CZR,2022/11/15,54.3
DG,2022/11/15,256.69
DPZ,2022/11/15,365.625
DRE,2022/11/15,48.2
DXC,2022/11/15,28.61
EWA,2022/11/15,22.456
EWC,2022/11/15,34.307
EWG,2022/11/15,24.742
EWH,2022/11/15,19.489
EWJ,2022/11/15,54.427
EWL,2022/11/15,42.35
EWQ,2022/11/15,32.551
EWT,2022/11/15,41.94
EWU,2022/11/15,29.473
EWY,2022/11/15,59.637
EWZ,2022/11/15,28.773
FTV,2022/11/15,66.669
GOOG,2022/11/15,98.72
GPC,2022/11/15,180.544
GSG,2022/11/15,22.31
HIG,2022/11/15,72.472
HIGH.L,2022/11/15,5.014
HST,2022/11/15,18.419
HYG,2022/11/15,73.49
IAU,2022/11/15,33.74
ICLN,2022/11/15,20.604
IEAA.L,2022/11/15,4.645
IEF,2022/11/15,96.027
IEFM.L,2022/11/15,732.6
IEMG,2022/11/15,47.053
IEUS,2022/11/15,49.242
IEVL.L,2022/11/15,7.055
IGF,2022/11/15,45.856
INDA,2022/11/15,43.66
IUMO.L,2022/11/15,10.355
IUVL.L,2022/11/15,8.525
IVV,2022/11/15,398.458
IWM,2022/11/15,186.689
IXN,2022/11/15,48.163
JPEA.L,2022/11/15,4.792
JPM,2022/11/15,131.965
KR,2022/11/15,46.598
LQD,2022/11/15,104.847
MCHI,2022/11/15,44.643
META,2022/11/15,117.08
MVEU.L,2022/11/15,50.105
OGN,2022/11/15,24.88
PG,2022/11/15,139.614
PPL,2022/11/15,27.277
PRU,2022/11/15,106.704
PYPL,2022/11/15,89.86
RE,2022/11/15,314.6
REET,2022/11/15,23.03
ROL,2022/11/15,41.318
ROST,2022/11/15,97.545
SEGA.L,2022/11/15,95.32
SHY,2022/11/15,80.754
SLV,2022/11/15,19.88
SPMV.L,2022/11/15,75.34
TLT,2022/11/15,98.501
UNH,2022/11/15,501.464
URI,2022/11/15,353.733
V,2022/11/15,209.58
VRSK,2022/11/15,176.703
